"dataset_kind","site_id","park_name","scan_id","local_tree_id","persistent_tree_id","quarter","date","scenario","simulated_manual_dbh_cm","simulated_ai_dbh_cm","simulated_height_m","simulated_latitude","simulated_longitude","simulated_measurement_height_m","identity_kind","position_kind","reference_scan_id","reference_tree_id","seed"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q3","Tree_006","SIM-park-4e1986e4ce-Tree_006","2025Q3","2025-09-30","slow","31.95","31.82","11.47","24.1720159","120.6690763","1.3","simulated","simulated","20260818092855","Tree_006","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q4","Tree_006","SIM-park-4e1986e4ce-Tree_006","2025Q4","2025-12-31","slow","32.01","31.99","11.48","24.1720159","120.6690763","1.3","simulated","simulated","20260818092855","Tree_006","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q1","Tree_006","SIM-park-4e1986e4ce-Tree_006","2026Q1","2026-03-31","slow","32.01","31.38","11.49","24.1720159","120.6690763","1.3","simulated","simulated","20260818092855","Tree_006","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q2","Tree_006","SIM-park-4e1986e4ce-Tree_006","2026Q2","2026-06-30","slow","32.14","32.4","11.5","24.1720159","120.6690763","1.3","simulated","simulated","20260818092855","Tree_006","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q3","Tree_007","SIM-park-4e1986e4ce-Tree_007","2022Q3","2022-09-30","stalled","12.6","13.07","7.68","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q4","Tree_007","SIM-park-4e1986e4ce-Tree_007","2022Q4","2022-12-31","stalled","12.81","12.87","7.75","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q1","Tree_007","SIM-park-4e1986e4ce-Tree_007","2023Q1","2023-03-31","stalled","13.15","12.74","7.82","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q2","Tree_007","SIM-park-4e1986e4ce-Tree_007","2023Q2","2023-06-30","stalled","13.39","13.22","7.89","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q3","Tree_007","SIM-park-4e1986e4ce-Tree_007","2023Q3","2023-09-30","stalled","13.65","13.69","7.95","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q4","Tree_007","SIM-park-4e1986e4ce-Tree_007","2023Q4","2023-12-31","stalled","13.92","13.46","8.02","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q1","Tree_007","SIM-park-4e1986e4ce-Tree_007","2024Q1","2024-03-31","stalled","14.21","14.01","8.08","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q2","Tree_007","SIM-park-4e1986e4ce-Tree_007","2024Q2","2024-06-30","stalled","14.46","14.69","8.15","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q3","Tree_007","SIM-park-4e1986e4ce-Tree_007","2024Q3","2024-09-30","stalled","14.77","14.84","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q4","Tree_007","SIM-park-4e1986e4ce-Tree_007","2024Q4","2024-12-31","stalled","14.69","14.81","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q1","Tree_007","SIM-park-4e1986e4ce-Tree_007","2025Q1","2025-03-31","stalled","14.77","14.5","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q2","Tree_007","SIM-park-4e1986e4ce-Tree_007","2025Q2","2025-06-30","stalled","14.71","14.48","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q3","Tree_007","SIM-park-4e1986e4ce-Tree_007","2025Q3","2025-09-30","stalled","14.85","14.19","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q4","Tree_007","SIM-park-4e1986e4ce-Tree_007","2025Q4","2025-12-31","stalled","14.7","15.49","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q1","Tree_007","SIM-park-4e1986e4ce-Tree_007","2026Q1","2026-03-31","stalled","14.79","15.18","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q2","Tree_007","SIM-park-4e1986e4ce-Tree_007","2026Q2","2026-06-30","stalled","14.71","15.3","8.21","24.1719728","120.6690115","1.3","simulated","simulated","20260818092855","Tree_007","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q3","Tree_008","SIM-park-4e1986e4ce-Tree_008","2022Q3","2022-09-30","negative_review","14.27","14.62","8.1","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q4","Tree_008","SIM-park-4e1986e4ce-Tree_008","2022Q4","2022-12-31","negative_review","14.57","14.44","8.16","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q1","Tree_008","SIM-park-4e1986e4ce-Tree_008","2023Q1","2023-03-31","negative_review","14.79","15.01","8.23","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q2","Tree_008","SIM-park-4e1986e4ce-Tree_008","2023Q2","2023-06-30","negative_review","15.06","15.8","8.29","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q3","Tree_008","SIM-park-4e1986e4ce-Tree_008","2023Q3","2023-09-30","negative_review","15.45","15.32","8.36","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q4","Tree_008","SIM-park-4e1986e4ce-Tree_008","2023Q4","2023-12-31","negative_review","15.62","15.54","8.42","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q1","Tree_008","SIM-park-4e1986e4ce-Tree_008","2024Q1","2024-03-31","negative_review","15.91","16.43","8.48","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q2","Tree_008","SIM-park-4e1986e4ce-Tree_008","2024Q2","2024-06-30","negative_review","16.19","16.19","8.55","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q3","Tree_008","SIM-park-4e1986e4ce-Tree_008","2024Q3","2024-09-30","negative_review","16.48","15.6","8.61","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q4","Tree_008","SIM-park-4e1986e4ce-Tree_008","2024Q4","2024-12-31","negative_review","16.73","16.68","8.67","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q1","Tree_008","SIM-park-4e1986e4ce-Tree_008","2025Q1","2025-03-31","negative_review","17.12","17.08","8.73","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q2","Tree_008","SIM-park-4e1986e4ce-Tree_008","2025Q2","2025-06-30","negative_review","17.37","17.27","8.79","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q3","Tree_008","SIM-park-4e1986e4ce-Tree_008","2025Q3","2025-09-30","negative_review","17.52","17.59","8.85","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q4","Tree_008","SIM-park-4e1986e4ce-Tree_008","2025Q4","2025-12-31","negative_review","16.32","16.44","8.59","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q1","Tree_008","SIM-park-4e1986e4ce-Tree_008","2026Q1","2026-03-31","negative_review","16.74","16.78","8.65","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q2","Tree_008","SIM-park-4e1986e4ce-Tree_008","2026Q2","2026-06-30","negative_review","16.98","16.93","8.71","24.1719049","120.6689772","1.3","simulated","simulated","20260818092855","Tree_008","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q3","Tree_009","SIM-park-4e1986e4ce-Tree_009","2022Q3","2022-09-30","steady","15.52","14.96","8.4","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q4","Tree_009","SIM-park-4e1986e4ce-Tree_009","2022Q4","2022-12-31","steady","15.8","15.89","8.46","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q1","Tree_009","SIM-park-4e1986e4ce-Tree_009","2023Q1","2023-03-31","steady","16.01","16.29","8.51","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q2","Tree_009","SIM-park-4e1986e4ce-Tree_009","2023Q2","2023-06-30","steady","16.31","17.14","8.57","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q3","Tree_009","SIM-park-4e1986e4ce-Tree_009","2023Q3","2023-09-30","steady","16.57","16.4","8.62","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q4","Tree_009","SIM-park-4e1986e4ce-Tree_009","2023Q4","2023-12-31","steady","16.84","16.43","8.67","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q1","Tree_009","SIM-park-4e1986e4ce-Tree_009","2024Q1","2024-03-31","steady","17","17.02","8.73","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q2","Tree_009","SIM-park-4e1986e4ce-Tree_009","2024Q2","2024-06-30","steady","17.27","17.17","8.78","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q3","Tree_009","SIM-park-4e1986e4ce-Tree_009","2024Q3","2024-09-30","steady","17.48","17.69","8.83","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q4","Tree_009","SIM-park-4e1986e4ce-Tree_009","2024Q4","2024-12-31","steady","17.78","18.13","8.88","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q1","Tree_009","SIM-park-4e1986e4ce-Tree_009","2025Q1","2025-03-31","steady","17.96","17.54","8.94","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q2","Tree_009","SIM-park-4e1986e4ce-Tree_009","2025Q2","2025-06-30","steady","18.26","18.26","8.99","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q3","Tree_009","SIM-park-4e1986e4ce-Tree_009","2025Q3","2025-09-30","steady","18.45","18.31","9.04","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q4","Tree_009","SIM-park-4e1986e4ce-Tree_009","2025Q4","2025-12-31","steady","18.74","18.9","9.09","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q1","Tree_009","SIM-park-4e1986e4ce-Tree_009","2026Q1","2026-03-31","steady","18.96","19.61","9.14","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2026Q2","Tree_009","SIM-park-4e1986e4ce-Tree_009","2026Q2","2026-06-30","steady","19.23","19.86","9.19","24.1718371","120.6689772","1.3","simulated","simulated","20260818092855","Tree_009","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q3","Tree_010","SIM-park-4e1986e4ce-Tree_010","2022Q3","2022-09-30","slow","36","35.73","12.1","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2022Q4","Tree_010","SIM-park-4e1986e4ce-Tree_010","2022Q4","2022-12-31","slow","35.99","36.25","12.1","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q1","Tree_010","SIM-park-4e1986e4ce-Tree_010","2023Q1","2023-03-31","slow","36.04","35.4","12.11","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q2","Tree_010","SIM-park-4e1986e4ce-Tree_010","2023Q2","2023-06-30","slow","36.08","35.25","12.11","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q3","Tree_010","SIM-park-4e1986e4ce-Tree_010","2023Q3","2023-09-30","slow","36.18","36.17","12.12","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2023Q4","Tree_010","SIM-park-4e1986e4ce-Tree_010","2023Q4","2023-12-31","slow","36.08","36.5","12.12","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q1","Tree_010","SIM-park-4e1986e4ce-Tree_010","2024Q1","2024-03-31","slow","36.17","36.77","12.12","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q2","Tree_010","SIM-park-4e1986e4ce-Tree_010","2024Q2","2024-06-30","slow","36.22","36.26","12.13","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q3","Tree_010","SIM-park-4e1986e4ce-Tree_010","2024Q3","2024-09-30","slow","36.19","36.96","12.13","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2024Q4","Tree_010","SIM-park-4e1986e4ce-Tree_010","2024Q4","2024-12-31","slow","36.19","36.57","12.14","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q1","Tree_010","SIM-park-4e1986e4ce-Tree_010","2025Q1","2025-03-31","slow","36.29","36.68","12.14","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q2","Tree_010","SIM-park-4e1986e4ce-Tree_010","2025Q2","2025-06-30","slow","36.29","37.08","12.14","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
"simulated","park-4e1986e4ce","中清公園","sim20260630park06-2025Q3","Tree_010","SIM-park-4e1986e4ce-Tree_010","2025Q3","2025-09-30","slow","36.31","36.35","12.15","24.1717692","120.6690115","1.3","simulated","simulated","20260818092855","Tree_010","20260940"
